Applicant ID,Applicant Name,Job Position,Experience (Years),Skills,Education Level,Application Status,Location,Expected Salary,Resume Score
7433,Applicant_7433,Data Analyst,4,"HTML, Power BI, CSS, React, Data Science, Machine Learning, Docker",Master's,Under Review,Los Angeles,55310,92
3019,Applicant_3019,HR Manager,1,"SQL, Data Science, Machine Learning, Cloud Computing, Tableau, Project Management",Master's,Rejected,Dallas,114219,96
4241,Applicant_4241,UX Designer,1,"SQL, AWS, Project Management, Docker, C++, CSS",Bachelor's,Offer Made,Chicago,123110,98
2594,Applicant_2594,HR Manager,8,"Git, C++, Deep Learning",Master's,Under Review,Seattle,109213,72
7812,Applicant_7812,UX Designer,4,"Deep Learning, C++, Angular, Git, Project Management, Power BI, Data Science",Master's,Interview,Boston,104572,92
5490,Applicant_5490,HR Manager,2,"Data Science, SQL, Cloud Computing, Project Management, Angular, Docker",Master's,Offer Made,Los Angeles,80498,52
3603,Applicant_3603,Software Developer,8,"AWS, Docker, Machine Learning, Python",PhD,Interview,Los Angeles,53631,62
5436,Applicant_5436,Software Developer,8,"Python, Tableau, Docker, Git",Associate's,Rejected,Chicago,86392,75
3384,Applicant_3384,Software Developer,0,"SQL, Communication, Java, Data Science, Deep Learning, JavaScript, Power BI",PhD,Not Shortlisted,Seattle,128926,62
3579,Applicant_3579,UX Designer,1,"Angular, Deep Learning, JavaScript",Bachelor's,Offer Made,Dallas,52614,62
6577,Applicant_6577,Web Developer,1,"Tableau, Angular, Data Science, JavaScript",Associate's,Rejected,Chicago,145124,54
7800,Applicant_7800,Product Manager,9,"HTML, JavaScript, Communication, Docker, React, Machine Learning, Git",PhD,Interview,Los Angeles,57280,61
4325,Applicant_4325,Data Scientist,1,"Excel, AWS, HTML, Deep Learning, Python, Docker",Associate's,Under Review,Seattle,124305,65
6904,Applicant_6904,UX Designer,10,"Agile, Java, Project Management, Python, CSS",Bachelor's,Offer Made,San Francisco,130865,95
3313,Applicant_3313,UX Designer,2,"HTML, SQL, Java, Cloud Computing",Bachelor's,Not Shortlisted,Chicago,61358,67
2747,Applicant_2747,Data Scientist,8,"Communication, Deep Learning, Docker, Java, Angular, SQL, AWS",Master's,Offer Made,New York,81394,93
1009,Applicant_1009,Data Analyst,1,"SQL, Power BI, Cloud Computing, Python, Agile",Associate's,Under Review,Chicago,77933,64
4549,Applicant_4549,HR Manager,9,"Agile, SQL, Angular",PhD,Rejected,Chicago,124239,93
4786,Applicant_4786,HR Manager,1,"Docker, AWS, Java, SQL",Associate's,Interview,New York,102930,88
7832,Applicant_7832,Data Analyst,9,"Excel, Python, React, C++",PhD,Rejected,Los Angeles,55373,84
3112,Applicant_3112,HR Manager,9,"Excel, Git, Deep Learning",Master's,Offer Made,Seattle,119093,86
5748,Applicant_5748,Software Developer,1,"Communication, Agile, CSS",Bachelor's,Rejected,Seattle,58235,67
6165,Applicant_6165,Product Manager,3,"Machine Learning, Git, Deep Learning",Associate's,Offer Made,Boston,111965,79
3184,Applicant_3184,Software Developer,8,"Agile, Power BI, Tableau, JavaScript, Java, Data Science, Cloud Computing",Associate's,Offer Made,Dallas,78979,72
5042,Applicant_5042,HR Manager,0,"Agile, Angular, Power BI",Master's,Rejected,Austin,141338,84
9469,Applicant_9469,Data Analyst,6,"Project Management, Java, Deep Learning, Docker, HTML, Data Science",PhD,Rejected,Seattle,77608,78
9928,Applicant_9928,UX Designer,1,"JavaScript, Angular, SQL, Machine Learning, AWS",Bachelor's,Not Shortlisted,San Francisco,147473,64
7323,Applicant_7323,Data Analyst,2,"AWS, Communication, Java, JavaScript, Excel",Associate's,Not Shortlisted,Chicago,146565,93
5598,Applicant_5598,UX Designer,5,"AWS, JavaScript, Machine Learning, Data Science, C++, Agile",Associate's,Not Shortlisted,Los Angeles,128354,54
4471,Applicant_4471,UX Designer,8,"Power BI, React, AWS, HTML",Bachelor's,Not Shortlisted,Chicago,97178,57
3129,Applicant_3129,Data Scientist,6,"Tableau, HTML, Docker, Python",Master's,Under Review,San Francisco,128865,95
6368,Applicant_6368,Web Developer,9,"Tableau, SQL, Python, Cloud Computing, Excel, React",Associate's,Offer Made,Dallas,138180,53
5599,Applicant_5599,Product Manager,9,"Java, Docker, Power BI, Cloud Computing",Master's,Interview,Dallas,107014,58
3430,Applicant_3430,Software Developer,7,"Data Science, C++, Python, AWS, Tableau, CSS",Bachelor's,Under Review,Austin,117642,82
5398,Applicant_5398,Web Developer,1,"Excel, Agile, C++",Associate's,Not Shortlisted,Chicago,53709,68
4428,Applicant_4428,Product Manager,7,"Cloud Computing, Communication, Angular",Master's,Interview,Dallas,70154,63
5469,Applicant_5469,Web Developer,3,"Machine Learning, Tableau, C++, Communication",PhD,Interview,Seattle,77475,91
3896,Applicant_3896,Web Developer,5,"Docker, HTML, Data Science, Cloud Computing, Tableau, Machine Learning, CSS",Master's,Not Shortlisted,Boston,60410,80
3948,Applicant_3948,UX Designer,7,"Project Management, Git, JavaScript, Communication",PhD,Offer Made,Boston,147106,64
9757,Applicant_9757,UX Designer,9,"Communication, Angular, C++, Python, Machine Learning, Data Science",Bachelor's,Offer Made,Seattle,65421,72
3862,Applicant_3862,Data Scientist,9,"Docker, Communication, Data Science, SQL, C++",Master's,Not Shortlisted,Los Angeles,70848,60
1926,Applicant_1926,Data Analyst,1,"Cloud Computing, Java, Project Management, Excel, C++",PhD,Rejected,Los Angeles,100839,59
9190,Applicant_9190,UX Designer,7,"C++, Deep Learning, React, Git, CSS",Bachelor's,Under Review,Los Angeles,113926,60
2517,Applicant_2517,UX Designer,10,"React, C++, Project Management",Master's,Under Review,Dallas,145352,72
5949,Applicant_5949,UX Designer,9,"Cloud Computing, Excel, C++, HTML, JavaScript, Python",PhD,Interview,Austin,131605,77
2054,Applicant_2054,HR Manager,5,"Data Science, Docker, Agile, CSS, React, Git, Machine Learning",PhD,Rejected,New York,60989,95
8677,Applicant_8677,UX Designer,7,"React, Angular, Java, Deep Learning, Cloud Computing, SQL, Power BI",Associate's,Interview,Austin,149209,75
1496,Applicant_1496,Web Developer,0,"AWS, Angular, Communication",Bachelor's,Rejected,Austin,115167,88
3795,Applicant_3795,UX Designer,7,"Deep Learning, Excel, Communication, SQL",Associate's,Offer Made,Los Angeles,79591,94
8007,Applicant_8007,Software Developer,9,"Tableau, Communication, Data Science, SQL, Project Management",Associate's,Not Shortlisted,Boston,149912,89
4957,Applicant_4957,Data Scientist,9,"Agile, HTML, Data Science",PhD,Offer Made,San Francisco,66688,68
2169,Applicant_2169,Data Analyst,10,"Git, Project Management, C++, React, CSS, Java",Associate's,Interview,Chicago,136229,68
5071,Applicant_5071,Product Manager,2,"Cloud Computing, Python, AWS, C++, SQL, Data Science, Communication",Bachelor's,Rejected,Austin,64929,58
7852,Applicant_7852,Data Scientist,7,"Power BI, Communication, Java, Angular, C++, Agile",Associate's,Offer Made,Dallas,95919,83
6876,Applicant_6876,Data Analyst,1,"Cloud Computing, Project Management, Deep Learning, Docker, Python",Associate's,Interview,Los Angeles,65902,97
9817,Applicant_9817,Product Manager,4,"Tableau, AWS, Python, Java, Docker",Bachelor's,Interview,Chicago,130039,53
6442,Applicant_6442,HR Manager,6,"Docker, Data Science, Java, Excel",Bachelor's,Offer Made,Austin,55601,98
2671,Applicant_2671,HR Manager,8,"React, Excel, Power BI, Cloud Computing",Associate's,Under Review,San Francisco,114993,51
2508,Applicant_2508,Web Developer,8,"AWS, Power BI, Python, Git",Bachelor's,Offer Made,Chicago,97252,99
6920,Applicant_6920,Software Developer,4,"Communication, Power BI, Cloud Computing, Data Science",PhD,Under Review,Chicago,112212,55
4432,Applicant_4432,Data Scientist,1,"Java, Machine Learning, Project Management, Tableau",PhD,Interview,Austin,117440,52
1816,Applicant_1816,Software Developer,6,"Angular, Agile, Machine Learning, Communication, Power BI",Master's,Under Review,Los Angeles,80486,83
8071,Applicant_8071,Data Scientist,10,"Tableau, JavaScript, Cloud Computing, Agile, Git, Communication, Docker",PhD,Rejected,Chicago,105606,88
8197,Applicant_8197,Web Developer,9,"Power BI, Tableau, CSS",PhD,Under Review,Dallas,50737,55
3689,Applicant_3689,Software Developer,1,"Tableau, Python, Excel, JavaScript, Docker",Master's,Rejected,Dallas,131231,55
7102,Applicant_7102,UX Designer,8,"Power BI, CSS, Project Management",Bachelor's,Rejected,Chicago,54690,57
1121,Applicant_1121,Product Manager,9,"Deep Learning, Git, Project Management, Agile, React",PhD,Not Shortlisted,Los Angeles,135194,98
5730,Applicant_5730,Data Analyst,10,"Cloud Computing, Data Science, Tableau, Docker, React, Java, Agile",Bachelor's,Not Shortlisted,Chicago,146346,62
2635,Applicant_2635,Product Manager,0,"Git, Docker, Angular, Agile, React, Java",Master's,Rejected,Chicago,55527,61
3656,Applicant_3656,HR Manager,7,"Docker, Angular, Communication, HTML",Master's,Not Shortlisted,New York,129724,85
7615,Applicant_7615,Web Developer,5,"Angular, Docker, C++, Java",Associate's,Under Review,Seattle,105710,92
8557,Applicant_8557,Data Analyst,6,"Agile, Power BI, Machine Learning, Docker",Associate's,Interview,Los Angeles,131263,86
7641,Applicant_7641,Product Manager,2,"Angular, React, Docker, Java, AWS, Data Science",Bachelor's,Offer Made,Chicago,123673,86
4893,Applicant_4893,Data Scientist,8,"C++, Docker, Project Management, Cloud Computing",Bachelor's,Offer Made,Boston,68579,53
2109,Applicant_2109,Web Developer,0,"CSS, Docker, Data Science, C++, Angular",PhD,Rejected,New York,100669,86
9718,Applicant_9718,Software Developer,5,"Data Science, Excel, Agile, JavaScript, Docker, Power BI",Master's,Offer Made,Dallas,104179,75
3714,Applicant_3714,UX Designer,10,"Communication, Git, JavaScript, Tableau, HTML",Associate's,Interview,Dallas,127361,60
1360,Applicant_1360,UX Designer,4,"Data Science, C++, Communication, Cloud Computing, Deep Learning, Docker, Excel",PhD,Under Review,New York,67025,57
3079,Applicant_3079,Product Manager,3,"Python, C++, Excel, Deep Learning, AWS",Master's,Under Review,Boston,94266,98
6920,Applicant_6920,Data Scientist,10,"SQL, Deep Learning, Git, Angular, Python, Communication",Bachelor's,Under Review,Chicago,111872,98
1968,Applicant_1968,Software Developer,4,"AWS, Communication, CSS, Git",Master's,Under Review,San Francisco,59516,99
2087,Applicant_2087,Data Analyst,1,"Tableau, Agile, SQL, HTML, Cloud Computing",Master's,Interview,Seattle,64893,88
4331,Applicant_4331,Software Developer,3,"Data Science, Power BI, C++, CSS, Cloud Computing",Associate's,Under Review,Boston,54719,100
2251,Applicant_2251,HR Manager,4,"C++, Data Science, SQL, Tableau, HTML, Communication",Master's,Interview,Austin,79223,93
9124,Applicant_9124,Web Developer,3,"Java, Python, JavaScript, Communication, Git, Data Science, Tableau",Associate's,Not Shortlisted,Chicago,123122,82
2160,Applicant_2160,Web Developer,1,"Communication, Git, CSS, SQL",Bachelor's,Not Shortlisted,Dallas,147481,51
8229,Applicant_8229,Web Developer,6,"C++, Power BI, AWS, Angular, Excel, Deep Learning, JavaScript",PhD,Interview,Dallas,59911,51
1928,Applicant_1928,HR Manager,8,"Cloud Computing, React, Machine Learning",Master's,Rejected,San Francisco,72964,73
5604,Applicant_5604,UX Designer,8,"Excel, Docker, Deep Learning",Bachelor's,Interview,Chicago,124282,80
2301,Applicant_2301,Data Scientist,6,"Machine Learning, HTML, Cloud Computing, Deep Learning, Communication, Data Science",Associate's,Not Shortlisted,Los Angeles,145459,98
2932,Applicant_2932,HR Manager,8,"Machine Learning, CSS, Docker, Excel, Communication, Project Management",PhD,Not Shortlisted,Chicago,97994,98
3184,Applicant_3184,Data Scientist,1,"Agile, Power BI, CSS, JavaScript, Tableau, Docker",PhD,Interview,San Francisco,123905,73
2674,Applicant_2674,UX Designer,1,"JavaScript, React, Python, Git, Communication, Cloud Computing",Master's,Not Shortlisted,Seattle,66384,76
3767,Applicant_3767,Software Developer,6,"React, Cloud Computing, Power BI, Excel",Associate's,Interview,Austin,61003,88
6122,Applicant_6122,Web Developer,9,"Deep Learning, Power BI, Project Management",Master's,Interview,Chicago,64412,99
1297,Applicant_1297,UX Designer,5,"Docker, Git, Angular, Agile, Machine Learning, Excel",PhD,Interview,Austin,93796,93
9491,Applicant_9491,Web Developer,2,"Java, Communication, Tableau, Docker",Associate's,Offer Made,San Francisco,134206,78
7026,Applicant_7026,Software Developer,8,"Deep Learning, Machine Learning, Python, Data Science, Power BI",Bachelor's,Offer Made,Seattle,142503,90
3780,Applicant_3780,Web Developer,7,"Java, Excel, JavaScript, CSS",Associate's,Interview,New York,71527,55
2339,Applicant_2339,Software Developer,1,"React, CSS, SQL, Machine Learning, Power BI, HTML",Associate's,Interview,Austin,147397,70
3955,Applicant_3955,Product Manager,1,"Angular, Data Science, Excel, Project Management",PhD,Not Shortlisted,Chicago,115073,65
7683,Applicant_7683,HR Manager,6,"Tableau, Docker, Python, Agile, CSS",Associate's,Offer Made,Austin,71669,65
8799,Applicant_8799,Web Developer,9,"AWS, Excel, Power BI, Communication, Deep Learning, C++, CSS",Bachelor's,Rejected,Chicago,134896,79
3672,Applicant_3672,UX Designer,2,"Python, Java, SQL, Communication, Project Management, Angular",Bachelor's,Offer Made,Dallas,80232,92
3987,Applicant_3987,UX Designer,5,"HTML, Docker, Angular, Communication, Cloud Computing, Deep Learning",Master's,Under Review,Chicago,75850,100
9098,Applicant_9098,Web Developer,2,"Machine Learning, Docker, Power BI",PhD,Not Shortlisted,Chicago,139258,95
9326,Applicant_9326,HR Manager,0,"Machine Learning, AWS, Tableau, Deep Learning, React",Associate's,Rejected,Seattle,149758,90
9068,Applicant_9068,Data Analyst,9,"CSS, Excel, Python, Machine Learning, Docker, React",Master's,Not Shortlisted,Chicago,61920,78
9597,Applicant_9597,Data Scientist,6,"Tableau, Excel, Deep Learning, Python",Bachelor's,Not Shortlisted,Boston,85331,53
7949,Applicant_7949,Software Developer,7,"Git, Power BI, Project Management, React, Java, Angular",PhD,Offer Made,Dallas,141300,83
7381,Applicant_7381,Web Developer,10,"Excel, Power BI, Agile",Associate's,Interview,Austin,88694,94
4917,Applicant_4917,Data Scientist,0,"SQL, Docker, Cloud Computing, Project Management, C++, JavaScript",Associate's,Offer Made,San Francisco,82142,86
8299,Applicant_8299,Software Developer,3,"Communication, SQL, Agile, Cloud Computing, JavaScript, Project Management, Docker",Bachelor's,Not Shortlisted,New York,138805,96
9902,Applicant_9902,Web Developer,2,"JavaScript, Excel, HTML, Docker, Angular, AWS",Associate's,Rejected,Seattle,116788,79
2186,Applicant_2186,UX Designer,6,"Python, C++, Power BI",Associate's,Offer Made,Los Angeles,76046,96
9057,Applicant_9057,Data Scientist,9,"Machine Learning, Communication, Power BI, CSS, Angular",Associate's,Interview,San Francisco,143764,95
8719,Applicant_8719,Web Developer,9,"Cloud Computing, Deep Learning, SQL, AWS",Master's,Rejected,Boston,93414,71
9228,Applicant_9228,Software Developer,7,"SQL, HTML, Project Management",Associate's,Rejected,Boston,101388,87
6649,Applicant_6649,Software Developer,6,"Excel, AWS, Data Science",Bachelor's,Offer Made,Dallas,91056,98
6446,Applicant_6446,Product Manager,9,"Deep Learning, SQL, CSS",PhD,Offer Made,Austin,125307,87
9533,Applicant_9533,Software Developer,0,"Project Management, Git, CSS, Data Science",Bachelor's,Not Shortlisted,Chicago,110769,94
2528,Applicant_2528,UX Designer,2,"Deep Learning, C++, Docker, Excel",Associate's,Rejected,San Francisco,115951,58
2794,Applicant_2794,Data Scientist,10,"HTML, Angular, C++, Deep Learning",Master's,Offer Made,Los Angeles,131346,82
6048,Applicant_6048,Data Scientist,7,"AWS, React, C++, Excel, Agile, Python",Associate's,Under Review,Austin,88634,60
2692,Applicant_2692,Product Manager,5,"Data Science, Excel, Docker, SQL, Agile, Angular",Associate's,Under Review,Los Angeles,57403,52
1801,Applicant_1801,HR Manager,10,"Tableau, SQL, Excel",Bachelor's,Not Shortlisted,Austin,67374,81
5730,Applicant_5730,Web Developer,3,"Cloud Computing, Project Management, Machine Learning, CSS, Python",Bachelor's,Under Review,Austin,57457,73
8741,Applicant_8741,Web Developer,3,"Tableau, Git, Excel, Project Management, Power BI, Deep Learning",Associate's,Offer Made,Boston,60065,63
2279,Applicant_2279,UX Designer,1,"Project Management, Deep Learning, Angular, Docker, Git, Tableau",Associate's,Rejected,Dallas,110242,97
8105,Applicant_8105,HR Manager,10,"Java, Power BI, AWS, Excel, Angular, JavaScript",Bachelor's,Rejected,Dallas,96270,64
7937,Applicant_7937,Product Manager,4,"Agile, Power BI, CSS, Excel",Master's,Not Shortlisted,Boston,93828,58
1533,Applicant_1533,Software Developer,6,"Angular, Git, CSS, C++, Excel, Power BI",Associate's,Not Shortlisted,New York,104381,100
5309,Applicant_5309,Product Manager,3,"Git, SQL, Project Management, Angular, Deep Learning, C++, Agile",PhD,Under Review,San Francisco,141989,57
8733,Applicant_8733,UX Designer,8,"Project Management, JavaScript, Docker, SQL",Master's,Not Shortlisted,San Francisco,130012,96
5390,Applicant_5390,HR Manager,3,"JavaScript, Java, Python, CSS, Git, C++, React",Master's,Not Shortlisted,New York,115336,63
6123,Applicant_6123,Data Scientist,10,"Data Science, AWS, Java, Project Management, Communication",Master's,Offer Made,San Francisco,146151,78
9747,Applicant_9747,Web Developer,9,"Java, CSS, Communication, JavaScript, React, SQL",PhD,Not Shortlisted,Los Angeles,53684,78
4966,Applicant_4966,UX Designer,3,"AWS, Project Management, HTML, Tableau, Deep Learning, Excel",Bachelor's,Offer Made,Austin,99651,73
3317,Applicant_3317,Data Scientist,10,"Cloud Computing, Tableau, Communication, Python, Docker",PhD,Under Review,Boston,147829,90
2892,Applicant_2892,UX Designer,9,"Machine Learning, CSS, Docker, Power BI",Master's,Not Shortlisted,New York,126121,89
1789,Applicant_1789,Product Manager,8,"Communication, HTML, Machine Learning, Java, Agile",PhD,Not Shortlisted,Los Angeles,146404,94
2695,Applicant_2695,HR Manager,2,"HTML, Python, Cloud Computing, C++, Java, Agile",Bachelor's,Interview,Chicago,115558,64
3858,Applicant_3858,Product Manager,5,"Project Management, Cloud Computing, AWS, Communication, Angular",PhD,Not Shortlisted,Chicago,57932,53
1818,Applicant_1818,HR Manager,0,"Angular, Machine Learning, JavaScript, Docker",PhD,Rejected,Seattle,80966,68
5311,Applicant_5311,Software Developer,1,"Tableau, Power BI, Communication, Docker, Agile",Master's,Not Shortlisted,San Francisco,85231,92
2562,Applicant_2562,UX Designer,7,"CSS, JavaScript, Power BI, Tableau, Git",PhD,Rejected,Chicago,59711,94
4142,Applicant_4142,Product Manager,2,"React, Communication, JavaScript, Power BI, Angular, HTML",PhD,Rejected,New York,130864,90
8175,Applicant_8175,HR Manager,0,"SQL, AWS, C++, HTML, Deep Learning, CSS, Project Management",Associate's,Under Review,San Francisco,72972,63
8918,Applicant_8918,Data Scientist,3,"Angular, React, Deep Learning, JavaScript, HTML, Excel",Bachelor's,Interview,Los Angeles,80189,92
7838,Applicant_7838,Data Analyst,7,"Tableau, SQL, Machine Learning, Project Management",PhD,Interview,Dallas,76773,73
7579,Applicant_7579,Software Developer,5,"Project Management, JavaScript, Git, Data Science, Cloud Computing, HTML",Associate's,Under Review,Boston,148841,79
8205,Applicant_8205,HR Manager,10,"C++, SQL, Excel, JavaScript",PhD,Offer Made,Austin,78556,79
3699,Applicant_3699,Software Developer,8,"Communication, AWS, Power BI, Docker, Tableau, Python, JavaScript",PhD,Under Review,San Francisco,87101,77
2853,Applicant_2853,Software Developer,1,"Cloud Computing, Agile, React, Tableau",Associate's,Not Shortlisted,Chicago,94464,87
3373,Applicant_3373,HR Manager,5,"Data Science, Agile, C++, AWS, Java, Power BI, Deep Learning",Bachelor's,Rejected,New York,87809,84
5228,Applicant_5228,Product Manager,8,"Git, Data Science, HTML",Associate's,Rejected,Chicago,133128,76
3082,Applicant_3082,Data Analyst,1,"Tableau, Git, Java, SQL, Data Science, Project Management, C++",Master's,Not Shortlisted,San Francisco,137481,59
1537,Applicant_1537,Product Manager,8,"C++, Deep Learning, Java",Associate's,Rejected,New York,128490,75
7651,Applicant_7651,HR Manager,7,"Tableau, HTML, React",PhD,Rejected,Chicago,93446,99
9693,Applicant_9693,Data Scientist,8,"Java, Angular, Git, Deep Learning, Docker, Communication, Agile",PhD,Not Shortlisted,Dallas,86564,90
1757,Applicant_1757,HR Manager,2,"SQL, Power BI, Deep Learning, React",Bachelor's,Rejected,Chicago,91935,80
4433,Applicant_4433,Data Scientist,4,"CSS, Cloud Computing, Project Management, JavaScript, C++",Master's,Not Shortlisted,Austin,54446,71
5609,Applicant_5609,Product Manager,2,"C++, Git, HTML",Associate's,Not Shortlisted,Seattle,144454,64
9135,Applicant_9135,Data Scientist,1,"Machine Learning, CSS, Angular, Power BI",Associate's,Rejected,Boston,139638,61
1485,Applicant_1485,HR Manager,0,"Python, Tableau, Git, HTML, Java",Master's,Not Shortlisted,San Francisco,125360,72
9215,Applicant_9215,Data Scientist,5,"HTML, Excel, Communication, Power BI, React",Bachelor's,Under Review,Los Angeles,57816,75
8305,Applicant_8305,Data Analyst,0,"Java, Power BI, JavaScript, Cloud Computing, React",Associate's,Interview,Chicago,53965,81
5134,Applicant_5134,Software Developer,3,"Communication, Docker, C++, React",PhD,Rejected,Boston,78067,90
1058,Applicant_1058,Data Analyst,3,"React, Machine Learning, CSS",Master's,Rejected,Austin,119414,78
2848,Applicant_2848,Product Manager,0,"HTML, Java, Agile",Associate's,Offer Made,San Francisco,100069,62
1113,Applicant_1113,Data Scientist,1,"Cloud Computing, Power BI, Excel",Bachelor's,Offer Made,Los Angeles,139089,71
7289,Applicant_7289,Software Developer,4,"AWS, Deep Learning, HTML, JavaScript, Data Science, Tableau",PhD,Offer Made,Los Angeles,101924,76
2959,Applicant_2959,Web Developer,1,"Excel, Agile, CSS, Machine Learning, Deep Learning, JavaScript, HTML",Master's,Offer Made,San Francisco,96711,70
6527,Applicant_6527,UX Designer,4,"Cloud Computing, Machine Learning, Python, Communication",Associate's,Not Shortlisted,Chicago,111384,89
7124,Applicant_7124,Data Analyst,1,"Communication, Data Science, Excel, HTML, Python",Bachelor's,Not Shortlisted,Boston,143055,60
5823,Applicant_5823,Data Analyst,4,"AWS, Deep Learning, HTML, Machine Learning, CSS",Bachelor's,Interview,Los Angeles,118345,92
2226,Applicant_2226,Web Developer,0,"CSS, Docker, C++, SQL, Communication",Associate's,Rejected,Seattle,116287,81
1564,Applicant_1564,Software Developer,3,"AWS, SQL, Deep Learning",Master's,Not Shortlisted,Dallas,66080,69
5965,Applicant_5965,UX Designer,4,"Java, Cloud Computing, Communication",Associate's,Interview,New York,124520,71
9772,Applicant_9772,Web Developer,6,"Git, Machine Learning, Excel, Tableau, HTML, React, JavaScript",Associate's,Not Shortlisted,Seattle,96148,60
5681,Applicant_5681,Data Analyst,9,"Cloud Computing, Python, Java, Deep Learning, AWS, Data Science, SQL",Bachelor's,Rejected,Boston,108320,77
3348,Applicant_3348,Data Scientist,5,"AWS, Project Management, Java, Python, C++",PhD,Offer Made,Los Angeles,115237,66
6111,Applicant_6111,HR Manager,6,"AWS, Power BI, Machine Learning",Master's,Interview,Seattle,129868,92
3570,Applicant_3570,Data Analyst,8,"Angular, Java, Deep Learning",Master's,Offer Made,San Francisco,75627,83
2975,Applicant_2975,Product Manager,2,"SQL, AWS, Project Management, Power BI, Communication, Java, Machine Learning",PhD,Interview,Chicago,83858,93
8337,Applicant_8337,Web Developer,4,"Communication, C++, CSS, Git",Master's,Not Shortlisted,Chicago,64895,52
8061,Applicant_8061,Software Developer,3,"Java, Communication, Project Management, Excel, JavaScript",Bachelor's,Interview,Seattle,135328,88
8426,Applicant_8426,Software Developer,9,"Communication, HTML, Power BI",Associate's,Not Shortlisted,Dallas,141099,100
5774,Applicant_5774,Product Manager,6,"CSS, Git, Deep Learning, Java, Project Management",Associate's,Not Shortlisted,Seattle,107953,73
8128,Applicant_8128,Product Manager,9,"CSS, Project Management, Excel, Docker",PhD,Under Review,Los Angeles,144074,94
7935,Applicant_7935,Web Developer,8,"Deep Learning, Git, C++, CSS",Associate's,Under Review,Austin,84543,91
2615,Applicant_2615,HR Manager,1,"Docker, C++, Agile, Tableau",Master's,Under Review,New York,99712,70
4436,Applicant_4436,Product Manager,8,"Deep Learning, Data Science, Machine Learning, Project Management, Angular, Tableau",Associate's,Interview,Dallas,54369,99
4562,Applicant_4562,Product Manager,10,"Angular, Tableau, HTML, Machine Learning, AWS, Docker, Java",PhD,Interview,Boston,66251,72
2228,Applicant_2228,Product Manager,8,"Tableau, C++, React, Agile, Python, Docker",PhD,Interview,Seattle,145439,98
5944,Applicant_5944,Product Manager,9,"Excel, React, Tableau, Deep Learning",Bachelor's,Rejected,Seattle,127418,88
4467,Applicant_4467,UX Designer,5,"Agile, Angular, React, CSS, Python, Data Science, SQL",Associate's,Interview,Chicago,58460,99
3819,Applicant_3819,Data Analyst,9,"Tableau, Power BI, HTML, Python, Communication, AWS",PhD,Under Review,New York,110715,76
3893,Applicant_3893,Data Scientist,3,"SQL, React, Communication, Tableau, Project Management",Bachelor's,Interview,Seattle,87723,75
3316,Applicant_3316,Product Manager,7,"Excel, Data Science, CSS, Git, Python, Angular, Tableau",PhD,Under Review,Chicago,148387,53
5888,Applicant_5888,Data Analyst,4,"Python, Data Science, React, Excel, Machine Learning, AWS, Agile",Master's,Rejected,Boston,73898,96
8760,Applicant_8760,Web Developer,3,"Angular, Machine Learning, Data Science, Python",Master's,Offer Made,New York,54942,61
9534,Applicant_9534,Data Analyst,1,"HTML, C++, JavaScript, Angular, React, Deep Learning",PhD,Rejected,Chicago,112254,95
9992,Applicant_9992,Web Developer,4,"C++, Excel, Python, Power BI, SQL, Cloud Computing, Machine Learning",Master's,Under Review,Seattle,64524,54
3808,Applicant_3808,HR Manager,4,"C++, Angular, Machine Learning, Python, AWS, Data Science, CSS",Master's,Offer Made,Chicago,111225,86
8468,Applicant_8468,UX Designer,7,"Docker, Data Science, Python",Associate's,Not Shortlisted,Los Angeles,122614,80
4662,Applicant_4662,Data Analyst,4,"Data Science, Excel, Communication, Git",Master's,Offer Made,Los Angeles,114851,80
8178,Applicant_8178,Data Analyst,4,"Git, Machine Learning, JavaScript, SQL, CSS, Tableau",PhD,Rejected,Boston,138790,78
3985,Applicant_3985,HR Manager,1,"Angular, HTML, JavaScript, SQL, Deep Learning, CSS",Associate's,Interview,Seattle,58462,85
7200,Applicant_7200,Web Developer,2,"Java, SQL, Excel",PhD,Rejected,San Francisco,115483,74
6383,Applicant_6383,Product Manager,0,"Communication, CSS, AWS",Associate's,Under Review,New York,108521,57
5297,Applicant_5297,Software Developer,2,"Deep Learning, Agile, React, Cloud Computing, C++",Master's,Offer Made,Chicago,116834,71
8659,Applicant_8659,UX Designer,6,"Java, AWS, C++, Deep Learning, Excel, HTML",PhD,Rejected,Boston,107434,83
6268,Applicant_6268,HR Manager,10,"SQL, Communication, Tableau, Git, HTML, Excel, Cloud Computing",Master's,Rejected,San Francisco,122951,70
1858,Applicant_1858,Data Scientist,6,"Power BI, AWS, Docker, Cloud Computing, SQL, Java",Master's,Offer Made,San Francisco,90700,59
7242,Applicant_7242,Web Developer,9,"AWS, Git, Tableau, Project Management, Power BI",Bachelor's,Under Review,Dallas,76728,90
7293,Applicant_7293,Product Manager,7,"Machine Learning, Agile, Git, JavaScript, HTML, Cloud Computing",Master's,Interview,Chicago,98187,99
9174,Applicant_9174,Web Developer,10,"SQL, Excel, Cloud Computing, Angular, Python, Tableau, Communication",PhD,Not Shortlisted,Austin,50932,63
3334,Applicant_3334,Data Analyst,0,"SQL, JavaScript, AWS, Machine Learning, Agile",Associate's,Not Shortlisted,Boston,118466,88
8860,Applicant_8860,UX Designer,7,"Cloud Computing, Deep Learning, Machine Learning, Power BI, Git, Communication, Data Science",Master's,Offer Made,Boston,123348,56
